Unnamed: 0,school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3
640,GP,M,18,U,GT3,A,2,1,at_home,other,reputation,mother,1,2,1,yes,no,no,yes,yes,yes,yes,no,5,3,3,1,3,4,1.0,9,9,11
641,GP,M,19,U,GT3,T,2,2,other,other,course,mother,1,1,1,no,no,no,yes,yes,yes,yes,yes,5,2,5,1,3,3,1.0,12,11,11
642,GP,F,17,U,GT3,T,2,1,at_home,other,home,mother,2,3,0,no,yes,no,yes,yes,yes,yes,no,3,5,3,1,4,5,1.0,14,13,14
643,GP,F,17,U,GT3,T,4,3,services,services,reputation,mother,1,1,0,no,yes,no,no,no,yes,yes,no,4,2,4,1,2,2,12.0,11,11,11
644,MS,M,17,U,GT3,T,3,3,services,services,course,mother,1,2,1,no,yes,no,no,no,yes,yes,no,4,2,4,1,1,3,17.0,8,7,7
645,MS,F,16,R,LE3,A,2,2,at_home,health,course,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,2,2,5,1,1,5,6.0,10,9,10
646,GP,M,18,U,GT3,A,4,4,services,other,course,mother,2,2,0,no,yes,yes,yes,yes,yes,yes,yes,4,5,2,1,2,5,9.0,18,19,19
647,GP,F,18,R,LE3,T,3,3,at_home,other,reputation,mother,1,1,2,no,yes,no,yes,yes,yes,yes,yes,4,2,4,1,3,4,3.0,14,13,13
648,MS,F,18,R,GT3,T,4,3,at_home,other,other,mother,2,4,3,yes,yes,no,yes,no,yes,yes,no,4,2,4,1,2,5,5.0,7,8,5
649,GP,F,16,R,GT3,T,4,1,teacher,services,other,mother,2,2,0,no,no,no,no,yes,yes,yes,no,3,4,3,2,1,4,4.0,11,12,12
650,MS,F,15,U,LE3,A,3,4,services,services,reputation,father,1,2,0,no,no,no,no,yes,yes,yes,yes,4,2,4,3,1,4,3.0,7,6,8
651,GP,F,17,U,GT3,T,4,3,teacher,other,home,mother,3,2,1,no,no,no,yes,yes,yes,yes,yes,4,3,1,1,1,2,10.0,10,9,10
652,GP,F,16,R,LE3,T,4,4,teacher,other,reputation,father,4,2,0,no,no,no,no,yes,yes,yes,no,5,2,5,1,1,3,4.0,11,11,11
653,GP,M,17,U,GT3,T,4,4,services,services,home,mother,1,1,3,no,yes,no,no,yes,no,yes,yes,5,3,3,1,1,5,3.0,8,5,8
654,GP,F,18,U,GT3,T,3,4,other,at_home,home,mother,2,3,0,no,no,no,yes,no,yes,yes,yes,4,2,3,1,2,5,2.0,14,15,15
655,MS,F,17,R,GT3,A,3,1,other,other,course,mother,1,2,0,no,yes,no,no,yes,yes,yes,yes,4,1,3,2,1,5,8.0,10,10,10
656,MS,F,17,R,GT3,T,4,4,teacher,services,course,mother,1,3,0,no,yes,no,no,yes,yes,yes,no,5,3,4,1,1,2,0.0,7,8,8
657,GP,F,17,U,GT3,T,2,1,services,other,course,mother,1,2,0,no,yes,no,no,no,yes,yes,no,4,2,2,2,3,2,2.0,14,17,15
658,MS,M,16,U,GT3,T,3,2,other,other,home,mother,1,2,0,no,yes,no,no,yes,yes,yes,yes,5,2,1,2,2,3,0.0,9,11,10
659,GP,F,17,R,LE3,T,2,3,other,services,course,mother,2,3,0,no,yes,no,yes,no,yes,yes,no,4,4,3,2,2,5,3.0,14,14,16
660,MS,M,15,R,GT3,T,2,2,other,services,course,mother,2,3,0,no,yes,no,no,yes,yes,yes,no,4,4,5,5,1,1,1.0,10,8,8
661,GP,M,19,U,GT3,T,4,4,at_home,other,home,mother,2,1,1,no,yes,no,yes,no,yes,yes,no,4,2,3,1,1,1,6.0,10,8,8
662,MS,F,17,R,GT3,T,4,3,health,services,other,father,1,2,3,no,no,no,no,yes,yes,yes,no,4,3,4,1,3,5,11.0,11,10,10
663,GP,M,16,U,LE3,T,2,2,at_home,other,reputation,mother,1,2,0,no,yes,no,no,yes,no,yes,no,5,3,1,1,2,3,0.0,10,11,12
664,GP,M,17,U,LE3,T,3,3,other,services,course,father,2,3,1,no,no,no,no,yes,yes,yes,yes,4,4,5,1,2,1,5.0,9,8,8
665,GP,M,16,U,LE3,T,1,2,other,at_home,course,father,1,1,0,no,no,no,no,no,yes,yes,no,3,2,2,1,5,2,9.0,13,13,13
666,GP,M,18,U,GT3,T,2,2,other,other,course,mother,1,2,0,no,yes,no,yes,yes,no,yes,no,5,5,3,3,4,5,2.0,9,9,9
667,GP,F,15,U,GT3,T,2,1,services,other,home,father,2,2,0,no,yes,no,no,yes,yes,yes,no,3,2,3,1,4,2,1.0,13,12,12
668,GP,M,18,U,GT3,T,4,4,teacher,teacher,course,mother,1,2,0,no,yes,no,yes,no,yes,yes,no,2,5,1,1,2,4,4.0,11,10,10
669,MS,F,15,U,LE3,T,4,3,other,services,other,mother,1,1,0,no,yes,no,yes,yes,yes,yes,no,4,1,3,1,1,3,1.0,11,11,11
670,GP,F,15,U,LE3,T,1,1,at_home,other,reputation,father,2,4,0,no,no,no,no,no,yes,yes,no,4,3,3,1,5,5,8.0,11,12,13
671,MS,M,15,R,GT3,T,4,4,health,other,course,mother,3,2,0,no,no,no,no,yes,yes,yes,no,5,5,2,1,1,1,3.0,7,0,0
672,GP,M,17,U,GT3,T,2,1,services,other,home,father,1,2,1,no,yes,yes,yes,yes,yes,yes,no,3,4,5,1,2,5,4.0,14,15,15
673,MS,F,20,U,GT3,T,4,1,teacher,other,course,other,2,2,1,no,yes,no,no,yes,no,yes,yes,4,3,4,1,1,4,5.0,8,9,8
674,MS,M,16,R,LE3,A,3,4,other,other,reputation,father,4,3,0,yes,yes,no,yes,yes,yes,yes,no,3,4,5,2,2,5,1.0,11,12,14
675,GP,F,15,U,GT3,T,4,4,teacher,services,reputation,mother,1,2,0,no,no,no,yes,yes,yes,yes,no,4,3,4,1,1,3,9.0,0,11,11
676,MS,F,18,R,GT3,T,1,3,at_home,other,reputation,mother,2,2,1,no,no,no,yes,yes,yes,yes,yes,4,3,3,1,4,5,8.0,7,9,8
677,MS,M,15,U,LE3,A,3,2,services,other,home,father,2,1,0,no,yes,no,yes,yes,yes,yes,no,5,4,3,1,4,5,5.0,11,13,12
678,GP,M,15,U,GT3,T,4,3,services,services,reputation,father,2,1,0,no,yes,no,no,yes,yes,yes,no,5,4,2,1,4,3,1.0,12,13,13
679,GP,F,16,U,GT3,T,1,1,at_home,other,course,mother,1,1,0,no,yes,no,no,yes,yes,yes,no,5,4,3,1,5,1,5.0,9,10,11
680,GP,F,18,U,GT3,T,3,3,other,other,course,mother,2,2,0,yes,yes,no,no,yes,yes,yes,yes,4,3,4,1,5,4,6.0,14,14,15
681,GP,M,15,R,GT3,T,4,2,teacher,services,home,mother,1,2,0,no,no,no,no,yes,yes,yes,no,5,2,2,2,1,3,1.0,8,9,11
682,MS,M,16,U,GT3,T,1,2,at_home,other,course,mother,1,2,0,no,no,no,no,yes,yes,yes,no,2,2,3,1,1,1,1.0,14,15,17
683,MS,F,15,R,LE3,T,3,3,other,at_home,course,father,4,4,0,no,no,no,yes,yes,yes,yes,no,5,3,4,1,2,2,5.0,15,14,15
684,GP,M,16,U,GT3,T,2,2,other,other,course,mother,1,3,0,no,yes,no,no,yes,yes,yes,no,5,5,5,1,1,3,1.0,12,12,12
685,GP,M,16,R,LE3,T,4,4,health,teacher,course,mother,1,3,0,no,yes,no,yes,yes,yes,yes,no,3,4,4,1,2,5,1.0,9,10,11
686,MS,F,16,R,GT3,T,1,1,other,other,course,mother,3,2,0,no,yes,no,yes,yes,yes,yes,yes,5,3,3,1,3,3,6.0,15,14,16
687,MS,F,19,U,GT3,T,3,1,services,other,course,mother,1,2,1,no,no,yes,yes,yes,yes,yes,no,5,4,5,2,2,2,2.0,6,9,11
688,GP,M,15,U,GT3,T,2,3,other,services,reputation,mother,1,1,0,no,yes,no,yes,yes,yes,yes,yes,2,3,5,1,1,3,11.0,10,11,11
689,GP,M,16,U,GT3,T,4,4,teacher,services,reputation,mother,1,4,0,no,yes,no,no,yes,yes,yes,no,5,3,3,1,1,5,10.0,7,7,0
690,GP,M,15,U,GT3,T,2,2,other,services,home,mother,2,2,0,no,yes,no,yes,no,yes,yes,no,4,4,5,1,2,1,0.0,12,11,11
691,GP,F,16,U,GT3,T,2,3,other,other,reputation,mother,2,3,0,no,no,no,no,no,yes,yes,no,3,2,3,1,1,1,2.0,17,18,17
692,GP,F,16,U,GT3,T,4,1,teacher,services,course,father,2,1,0,no,yes,no,yes,no,yes,yes,yes,4,5,1,1,1,1,2.0,13,14,14
693,GP,M,18,U,GT3,T,4,1,teacher,other,course,mother,1,1,0,no,no,no,no,yes,yes,yes,no,5,4,3,1,2,1,3.0,16,17,17
694,MS,F,17,U,GT3,T,3,1,other,other,other,mother,2,1,0,no,no,no,yes,yes,yes,yes,no,3,3,3,1,1,5,10.0,7,6,8
695,MS,F,16,R,LE3,T,1,1,at_home,other,reputation,mother,3,3,0,no,yes,no,no,no,yes,yes,no,4,3,4,1,2,1,2.0,14,17,15
696,MS,M,17,R,LE3,A,2,3,other,other,home,mother,1,3,0,no,yes,no,no,yes,yes,yes,no,5,4,2,1,3,4,10.0,7,9,10
697,GP,F,15,U,LE3,T,2,3,other,other,home,mother,1,2,0,no,yes,no,no,yes,yes,yes,yes,1,2,1,1,1,1,0.0,11,11,10
698,GP,M,17,U,GT3,T,2,2,other,services,reputation,mother,2,1,0,no,yes,no,yes,yes,yes,yes,yes,5,2,3,4,2,3,0.0,16,17,17
699,MS,M,17,R,GT3,T,1,2,other,other,course,mother,2,2,1,no,no,no,yes,yes,no,yes,no,5,4,5,3,1,4,0.0,9,8,8
700,GP,M,16,U,GT3,T,2,4,other,health,reputation,father,1,2,0,no,no,no,no,yes,yes,yes,no,4,3,2,1,1,5,1.0,14,14,15
701,GP,M,15,U,GT3,T,1,1,health,other,course,mother,1,2,0,yes,yes,no,no,no,yes,yes,yes,4,4,3,4,4,4,0.0,11,12,14
702,MS,F,17,R,GT3,T,3,2,health,services,other,mother,1,3,0,no,yes,no,no,no,yes,yes,yes,2,5,4,1,5,3,1.0,14,13,13
703,GP,M,15,R,LE3,A,4,2,other,other,home,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,4,4,2,1,1,3,3.0,11,12,14
704,GP,F,18,U,GT3,T,1,1,other,other,course,mother,2,3,0,no,no,no,no,yes,yes,yes,yes,3,3,1,1,3,1,4.0,14,17,17
705,GP,F,16,U,GT3,T,4,4,other,other,course,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,4,4,5,2,1,3,1.0,8,7,8
706,GP,F,15,U,GT3,T,3,4,services,other,home,mother,2,2,0,no,yes,no,no,yes,yes,yes,no,4,3,1,2,1,5,2.0,11,11,12
707,MS,F,16,U,GT3,T,2,1,at_home,other,course,mother,1,4,0,no,no,no,no,yes,yes,yes,no,5,4,3,1,5,5,1.0,11,11,11
708,MS,F,16,U,GT3,T,4,4,teacher,services,course,mother,4,2,2,no,yes,no,no,yes,yes,yes,no,5,3,2,2,1,5,1.0,7,8,8
709,GP,M,18,R,GT3,T,3,2,other,other,reputation,other,2,1,0,yes,no,no,yes,yes,yes,yes,yes,5,2,3,1,2,4,1.0,10,9,11
710,GP,M,18,U,LE3,T,3,2,services,other,course,father,1,3,0,no,no,no,no,yes,yes,yes,no,4,3,5,1,2,1,1.0,11,11,10
711,MS,M,19,R,GT3,T,2,2,services,services,other,mother,2,1,0,no,yes,no,yes,yes,yes,yes,no,5,4,5,1,5,4,7.0,12,13,13
712,GP,F,16,U,LE3,T,1,2,other,at_home,course,father,1,1,0,no,no,no,yes,yes,yes,yes,no,5,5,2,1,2,5,2.0,14,13,13
713,GP,F,16,U,GT3,T,0,2,other,other,reputation,mother,1,1,0,no,yes,no,no,yes,yes,yes,no,3,4,3,1,2,5,2.0,14,17,17
714,MS,M,16,R,GT3,T,2,1,other,services,other,father,3,3,0,no,no,no,no,yes,yes,yes,no,4,2,3,4,1,2,1.0,10,9,11
715,GP,M,16,U,GT3,T,2,2,other,services,home,mother,1,2,0,no,yes,no,no,yes,yes,yes,yes,4,2,1,1,4,3,1.0,11,11,14
716,MS,F,15,R,LE3,A,2,4,at_home,services,other,mother,2,4,0,no,no,no,no,yes,yes,yes,no,4,2,3,1,2,1,3.0,14,14,16
717,GP,F,18,U,GT3,T,2,2,services,other,course,mother,2,2,0,no,no,no,yes,yes,yes,yes,no,3,2,4,1,1,1,6.0,15,14,15
718,GP,M,15,R,GT3,T,4,4,teacher,health,course,mother,3,2,0,no,no,no,no,yes,yes,yes,yes,5,4,2,1,3,5,1.0,13,12,13
719,GP,M,17,U,LE3,A,2,4,at_home,other,home,mother,2,1,0,no,yes,no,yes,yes,yes,yes,yes,3,2,5,3,3,4,0.0,10,11,10
720,GP,F,16,U,LE3,T,2,2,other,other,course,mother,1,1,0,no,no,no,yes,no,yes,yes,no,4,4,5,2,1,2,13.0,13,12,14
721,GP,F,17,U,GT3,T,2,1,services,services,reputation,mother,1,2,0,no,yes,no,yes,no,yes,yes,no,4,3,1,1,1,5,3.0,17,17,17
722,MS,F,16,R,GT3,T,0,2,other,other,other,father,3,3,1,no,yes,no,no,yes,yes,yes,yes,4,3,2,1,5,3,0.0,8,10,10
723,MS,M,17,R,LE3,T,1,1,other,services,other,mother,2,2,0,no,yes,no,yes,yes,no,yes,yes,3,5,1,1,1,5,8.0,12,11,11
724,MS,F,15,U,GT3,T,4,3,services,health,course,mother,2,1,0,no,yes,no,no,yes,yes,yes,no,5,2,4,1,3,5,3.0,14,13,13
725,GP,M,17,U,LE3,T,1,1,at_home,services,other,mother,2,2,0,no,no,no,yes,yes,yes,yes,yes,4,4,5,1,1,1,0.0,15,15,15
726,GP,F,17,U,LE3,A,2,1,other,services,reputation,mother,1,2,0,no,no,no,yes,yes,yes,yes,no,5,2,2,1,1,5,11.0,10,11,11
727,GP,M,18,U,GT3,T,4,1,at_home,services,reputation,mother,1,1,1,no,no,yes,yes,yes,no,yes,yes,4,5,4,2,4,2,1.0,9,10,11
728,MS,M,16,U,GT3,T,3,4,other,teacher,home,father,1,1,2,no,no,no,yes,yes,yes,yes,yes,4,3,3,1,1,5,5.0,9,8,10
729,GP,M,16,U,LE3,T,2,2,services,other,course,mother,1,3,0,no,no,no,no,yes,yes,yes,yes,4,5,4,1,2,5,1.0,17,18,19
730,MS,M,16,U,GT3,A,2,1,at_home,services,course,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,4,4,4,1,3,1,1.0,11,11,11
731,GP,F,16,U,GT3,T,2,3,at_home,services,reputation,mother,3,2,0,no,yes,no,no,yes,yes,yes,no,5,5,4,3,1,3,4.0,11,10,11
732,MS,M,15,R,GT3,T,2,3,services,services,other,mother,4,1,0,no,no,no,no,no,yes,yes,yes,3,4,3,2,2,2,18.0,12,16,16
733,GP,F,15,R,GT3,T,4,4,health,teacher,reputation,father,1,2,0,yes,yes,no,no,yes,yes,yes,no,3,4,3,3,3,4,0.0,11,13,14
734,GP,F,17,U,LE3,A,1,2,at_home,other,reputation,mother,1,1,0,no,yes,no,no,yes,yes,yes,no,4,4,3,1,5,4,5.0,14,13,13
735,MS,M,18,U,GT3,T,1,1,other,other,home,mother,1,1,0,no,no,no,yes,no,yes,yes,yes,4,4,3,2,1,1,11.0,13,12,13
736,GP,F,15,R,GT3,T,2,1,other,other,reputation,mother,2,3,0,no,yes,no,no,no,yes,yes,yes,3,4,4,3,3,5,4.0,12,13,12
737,MS,M,16,U,GT3,T,2,3,other,other,course,father,1,3,0,no,no,no,yes,yes,yes,yes,no,5,5,1,1,3,5,1.0,10,11,11
738,GP,F,15,R,GT3,T,2,2,other,services,home,father,1,2,0,no,yes,no,no,yes,yes,yes,no,4,5,2,1,1,5,5.0,10,10,10
739,MS,F,15,U,GT3,T,2,3,services,other,course,father,1,3,0,no,yes,no,no,yes,yes,yes,no,4,2,2,2,1,5,5.0,10,11,10
740,MS,F,17,R,GT3,A,2,1,other,other,reputation,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,4,2,5,2,1,5,8.0,14,14,14
741,MS,F,16,U,LE3,T,4,3,teacher,other,course,mother,1,1,1,no,no,no,yes,yes,yes,yes,no,4,3,3,3,4,5,1.0,6,9,11
742,GP,F,17,U,GT3,T,3,3,other,services,course,father,1,2,0,no,yes,no,no,yes,yes,yes,no,4,4,4,1,3,5,12.0,15,13,13
743,GP,F,18,R,LE3,A,2,1,at_home,services,other,mother,2,4,0,no,no,no,no,yes,yes,yes,no,5,4,2,1,2,5,1.0,10,10,10
744,MS,F,15,R,GT3,T,3,1,other,other,home,mother,3,1,1,no,no,no,yes,yes,yes,yes,no,3,4,1,3,1,3,4.0,9,8,10
745,GP,F,17,U,GT3,A,4,4,other,services,reputation,mother,1,2,0,yes,yes,no,no,no,yes,yes,no,4,3,2,1,3,4,0.0,10,11,12
746,GP,M,18,R,GT3,T,3,1,at_home,at_home,home,mother,2,3,2,no,yes,no,yes,yes,yes,yes,no,5,3,4,3,1,5,1.0,9,11,11
747,MS,M,17,R,GT3,T,2,2,services,services,course,mother,3,3,0,no,no,no,yes,yes,no,yes,no,5,3,3,1,3,5,1.0,6,6,7
748,MS,F,17,R,GT3,T,1,4,health,services,course,father,1,1,0,no,no,no,yes,yes,yes,yes,no,3,3,5,1,4,5,2.0,10,9,10
749,MS,F,15,U,LE3,T,1,1,other,other,course,father,2,2,0,no,yes,no,no,yes,yes,yes,no,5,4,5,1,1,2,5.0,15,16,17
750,GP,M,17,U,GT3,T,2,2,other,services,course,mother,2,2,0,no,yes,no,no,yes,yes,yes,no,4,2,5,5,2,4,8.0,13,14,14
751,GP,F,15,R,GT3,A,3,3,services,services,course,mother,1,1,0,no,yes,no,yes,yes,yes,yes,no,4,4,1,1,3,5,4.0,17,17,17
752,GP,M,17,R,GT3,T,2,2,other,other,reputation,mother,1,1,0,yes,yes,no,yes,no,yes,yes,no,4,3,4,1,1,5,12.0,15,15,15
753,GP,M,17,U,LE3,T,1,2,other,other,reputation,mother,1,1,1,no,yes,no,yes,yes,yes,yes,no,4,4,4,1,1,5,8.0,11,11,11
754,MS,M,15,U,LE3,T,2,2,other,other,other,father,1,3,0,no,no,no,no,yes,yes,yes,yes,4,4,3,1,4,4,6.0,12,12,12
755,GP,M,18,U,GT3,T,2,2,at_home,other,reputation,other,2,2,0,no,yes,no,yes,yes,yes,yes,no,2,5,2,1,2,5,5.0,11,9,10
756,GP,F,16,U,GT3,T,2,2,other,other,course,father,4,1,0,yes,yes,no,no,yes,yes,yes,no,4,3,2,1,1,1,4.0,14,14,15
757,GP,M,17,R,GT3,T,3,1,services,other,home,mother,3,4,0,no,no,no,no,yes,yes,yes,no,4,5,4,1,1,5,3.0,15,16,17
758,GP,F,18,U,GT3,T,4,4,other,teacher,home,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,2,2,5,1,3,4,2.0,13,14,13
759,MS,F,17,U,GT3,A,4,3,health,services,reputation,mother,2,1,3,no,yes,yes,no,yes,yes,yes,no,5,5,3,2,4,2,1.0,7,9,8
760,GP,F,18,U,GT3,T,1,4,other,teacher,reputation,mother,2,1,0,no,yes,no,yes,yes,yes,yes,yes,4,2,2,2,5,1,2.0,14,14,16
761,GP,M,16,U,GT3,T,3,2,other,other,home,mother,2,3,0,no,no,yes,no,no,yes,yes,yes,5,2,2,1,1,3,1.0,13,12,13
762,MS,F,18,U,GT3,T,1,2,other,other,home,mother,1,2,1,no,yes,no,no,yes,yes,yes,no,5,3,4,1,3,3,0.0,7,9,10
763,MS,M,21,U,GT3,T,1,1,at_home,other,reputation,other,1,2,2,no,yes,no,no,no,yes,yes,yes,4,2,3,1,2,1,0.0,6,8,8
764,MS,M,19,U,GT3,T,1,1,health,services,course,father,2,2,0,no,yes,no,yes,no,yes,yes,yes,2,3,2,1,1,3,0.0,5,5,7
765,GP,M,18,U,GT3,T,1,1,at_home,services,reputation,mother,1,4,0,no,yes,no,yes,yes,yes,yes,yes,5,3,5,1,3,5,3.0,7,9,8
766,GP,F,17,R,GT3,T,3,4,services,health,course,mother,3,2,1,no,no,no,yes,yes,yes,yes,yes,4,4,4,1,1,3,1.0,9,11,10
767,GP,F,17,U,GT3,T,2,2,at_home,services,other,father,3,3,0,no,yes,no,no,yes,yes,yes,no,4,4,4,1,2,5,1.0,16,15,16
768,GP,M,15,U,GT3,T,4,1,health,at_home,home,mother,1,2,0,no,yes,no,yes,yes,yes,yes,yes,4,1,3,1,2,3,22.0,9,11,11
769,GP,M,18,U,LE3,A,3,1,at_home,at_home,course,father,1,1,0,no,yes,no,yes,yes,yes,yes,yes,4,3,2,3,3,5,0.0,14,13,13
770,GP,F,17,U,GT3,T,4,4,teacher,other,home,mother,2,2,0,no,yes,no,yes,yes,yes,yes,yes,1,3,3,1,2,3,9.0,12,12,13
771,MS,M,18,U,GT3,T,3,2,services,other,course,other,2,1,1,no,yes,no,no,yes,yes,yes,no,4,2,2,1,1,2,6.0,8,9,9
772,GP,M,17,U,LE3,A,1,1,at_home,other,course,father,1,1,0,no,yes,no,no,yes,yes,yes,no,4,3,4,3,5,1,5.0,12,11,11
773,GP,M,16,R,GT3,T,4,4,health,other,home,mother,2,2,0,no,no,no,no,yes,yes,yes,yes,4,3,3,1,5,5,8.0,11,11,12
774,GP,M,16,R,LE3,T,4,4,health,teacher,reputation,father,1,2,0,no,yes,no,yes,yes,yes,yes,no,4,3,2,2,2,5,5.0,11,11,11
775,GP,F,16,U,GT3,T,2,2,services,other,course,father,2,3,1,no,no,no,no,yes,yes,yes,no,4,3,3,2,1,3,10.0,9,9,10
776,GP,M,15,R,GT3,T,3,2,at_home,services,course,father,3,2,0,yes,yes,no,no,yes,yes,yes,yes,4,1,2,3,1,2,0.0,10,10,9
777,GP,F,18,U,LE3,A,1,1,at_home,other,course,other,1,2,0,no,yes,no,no,yes,yes,yes,no,5,5,4,2,4,1,1.0,14,14,15
778,GP,F,18,U,GT3,T,2,2,services,other,home,mother,2,1,0,yes,yes,no,yes,yes,yes,yes,yes,2,4,3,1,4,5,6.0,13,12,12
779,GP,M,17,U,GT3,T,1,1,other,other,course,mother,2,1,0,no,no,no,yes,yes,yes,yes,no,3,4,5,1,1,3,12.0,15,15,15
780,MS,M,15,R,GT3,T,3,2,other,services,reputation,father,1,2,0,no,no,no,no,yes,yes,yes,no,5,3,4,2,4,5,2.0,10,11,11
781,GP,M,17,U,GT3,T,2,2,other,other,other,mother,3,3,1,no,yes,no,no,no,no,yes,no,5,4,2,1,4,5,10.0,9,9,8
782,GP,F,18,U,GT3,T,1,1,at_home,services,course,father,2,2,1,no,yes,yes,yes,yes,yes,yes,yes,5,5,5,1,1,3,2.0,10,11,11
783,GP,M,17,U,LE3,T,2,3,services,other,course,mother,1,2,1,no,yes,no,yes,yes,no,yes,no,4,2,2,2,2,3,10.0,9,8,8
784,GP,F,16,U,GT3,T,3,2,services,other,course,mother,2,2,0,no,yes,no,no,no,yes,yes,no,4,2,3,1,1,4,2.0,12,11,12
785,GP,M,15,U,LE3,A,3,1,other,at_home,home,father,2,1,0,no,yes,no,no,yes,yes,yes,no,3,1,5,1,4,3,4.0,11,9,10
786,GP,M,16,U,GT3,T,2,4,other,services,course,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,5,3,3,1,1,5,1.0,11,10,11
787,GP,F,18,U,GT3,A,2,2,other,services,reputation,mother,2,3,0,no,no,no,no,no,yes,yes,no,5,2,1,1,1,5,4.0,14,14,15
788,MS,F,15,U,GT3,T,1,1,at_home,other,course,father,1,1,0,no,yes,no,no,yes,yes,yes,no,5,2,3,3,5,5,1.0,8,9,10
789,MS,F,19,R,LE3,T,3,3,other,other,course,other,1,2,1,no,no,no,no,yes,yes,yes,yes,2,5,3,1,2,1,0.0,7,6,8
790,GP,F,16,U,GT3,T,3,2,other,other,reputation,mother,1,1,0,no,yes,no,yes,yes,yes,yes,yes,3,3,3,1,3,3,2.0,10,9,10
791,GP,F,17,U,LE3,T,4,1,other,other,course,mother,1,2,0,no,yes,no,no,no,yes,yes,no,2,5,4,3,1,4,2.0,15,14,15
792,MS,M,16,R,GT3,T,3,2,teacher,services,course,mother,2,2,0,no,no,no,yes,yes,yes,yes,no,4,3,5,2,3,1,1.0,14,13,14
793,GP,F,18,U,GT3,T,1,1,other,other,course,mother,1,2,0,no,yes,yes,no,no,yes,yes,yes,2,5,5,3,4,4,0.0,13,13,14
794,GP,M,15,U,GT3,T,3,3,other,other,reputation,mother,2,1,0,no,yes,no,yes,no,yes,yes,no,3,2,5,1,2,3,17.0,13,12,12
795,GP,F,17,U,LE3,T,1,2,at_home,services,home,mother,1,2,0,no,no,no,yes,yes,yes,yes,yes,4,3,3,1,3,5,4.0,14,14,16
796,GP,F,17,U,GT3,T,4,2,other,other,reputation,father,2,2,0,yes,no,no,no,yes,yes,yes,no,3,4,2,1,2,4,2.0,8,8,9
797,GP,F,17,U,GT3,T,4,4,teacher,health,course,father,1,3,0,no,no,no,no,no,yes,yes,no,3,5,3,2,2,4,3.0,14,13,14
798,MS,M,16,R,GT3,T,1,1,other,other,other,mother,1,3,0,no,no,no,no,yes,yes,yes,no,5,5,4,1,1,3,4.0,10,10,11
799,MS,F,19,U,GT3,T,4,3,other,services,course,other,2,2,1,no,no,no,no,yes,yes,yes,no,3,2,3,2,4,5,4.0,8,8,0
800,GP,F,18,U,GT3,T,4,3,services,other,course,mother,2,2,0,no,yes,no,no,yes,yes,yes,yes,4,3,5,2,2,5,2.0,16,16,17
801,GP,F,18,U,GT3,T,2,2,other,services,reputation,mother,2,2,0,yes,yes,no,yes,yes,yes,yes,yes,5,4,1,2,1,5,22.0,13,14,14
802,GP,M,15,U,GT3,T,2,2,other,services,course,mother,1,3,0,no,yes,no,no,yes,yes,yes,no,4,2,2,1,4,5,10.0,11,11,13
803,GP,F,15,R,LE3,T,4,4,services,health,home,father,1,2,0,no,yes,no,no,yes,yes,yes,yes,1,4,2,2,1,4,11.0,10,10,11
804,GP,F,16,U,LE3,T,2,2,at_home,other,other,mother,2,2,0,no,yes,no,yes,yes,yes,yes,no,5,2,5,1,4,2,0.0,13,12,12
805,MS,M,19,R,LE3,A,2,2,services,at_home,course,mother,2,4,0,no,no,no,yes,yes,yes,yes,yes,2,2,2,5,1,2,9.0,13,12,13
806,GP,M,15,R,GT3,T,3,4,services,other,course,mother,4,2,0,no,yes,no,yes,no,yes,yes,yes,4,3,2,1,1,3,4.0,10,11,10
807,GP,F,15,U,LE3,A,4,2,teacher,other,reputation,mother,1,2,0,no,yes,no,no,yes,yes,yes,yes,4,2,5,1,3,3,3.0,11,11,12
808,GP,M,18,R,GT3,T,2,2,services,other,home,mother,2,3,1,no,yes,no,yes,yes,yes,yes,no,1,2,3,1,1,5,1.0,11,11,11
809,MS,M,18,U,GT3,T,4,2,services,other,course,father,1,2,0,no,yes,no,yes,no,yes,yes,no,4,3,2,2,1,3,6.0,12,13,12
810,GP,M,18,U,LE3,T,4,4,teacher,other,home,mother,2,1,0,no,yes,no,no,yes,yes,yes,no,4,5,4,1,2,4,8.0,15,16,16
811,GP,M,15,U,LE3,T,1,1,at_home,at_home,other,father,1,2,0,no,no,no,yes,yes,yes,yes,no,4,4,2,1,1,3,1.0,16,16,17
812,GP,F,18,R,GT3,T,0,2,at_home,other,course,mother,2,1,0,no,no,no,no,yes,yes,yes,no,5,1,5,2,2,5,8.0,14,16,15
813,GP,F,15,R,GT3,T,1,2,other,other,course,father,3,2,0,yes,yes,yes,yes,yes,yes,yes,yes,5,2,5,1,1,5,1.0,10,9,10
