Unnamed: 0,school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3
955,GP,M,18,U,GT3,T,1,1,other,other,course,other,1,3,0,yes,no,no,no,no,yes,yes,no,4,3,2,1,2,5,1.0,13,13,14
956,GP,M,16,U,GT3,T,1,1,at_home,other,reputation,father,1,1,0,yes,yes,yes,no,yes,yes,yes,no,4,4,2,2,2,5,1.0,11,12,12
957,GP,F,17,U,LE3,T,2,2,services,services,course,mother,1,2,0,no,no,no,yes,no,yes,yes,yes,4,1,1,1,2,3,5.0,13,13,13
958,GP,F,16,U,GT3,A,1,1,at_home,other,home,mother,2,2,0,no,yes,no,yes,yes,yes,yes,yes,4,4,2,2,4,1,9.0,15,14,17
959,GP,M,16,R,GT3,T,3,1,other,other,reputation,mother,2,4,0,yes,yes,no,yes,yes,yes,yes,no,3,3,5,1,3,3,2.0,11,10,10
960,GP,M,18,R,GT3,T,1,1,at_home,services,course,mother,2,2,0,yes,yes,no,no,yes,yes,yes,yes,3,3,2,1,1,2,1.0,15,14,15
961,GP,F,16,U,GT3,T,3,3,other,other,course,mother,1,1,0,no,yes,yes,yes,yes,yes,no,no,4,2,3,1,1,5,3.0,13,13,10
962,GP,M,17,U,LE3,T,2,2,other,other,reputation,mother,1,3,0,yes,no,no,no,yes,no,yes,yes,4,4,5,2,1,4,1.0,8,10,9
963,GP,F,17,U,GT3,T,1,2,at_home,at_home,course,mother,1,1,0,no,yes,no,no,no,yes,yes,no,5,3,3,1,3,4,21.0,18,18,18
964,GP,M,17,U,GT3,T,1,1,other,services,reputation,mother,2,3,0,yes,no,no,no,yes,yes,yes,yes,3,2,3,1,1,5,15.0,9,10,10
965,GP,M,16,U,GT3,T,2,4,other,at_home,course,mother,1,1,1,yes,no,no,no,yes,yes,no,no,5,1,2,2,1,5,0.0,10,8,9
966,MS,F,16,R,GT3,T,1,2,other,at_home,home,mother,2,2,0,no,no,yes,no,yes,yes,yes,no,3,3,1,2,1,5,6.0,8,7,8
967,MS,F,15,U,GT3,T,0,1,at_home,other,course,mother,1,4,1,no,yes,no,yes,no,yes,no,no,4,2,4,2,1,4,2.0,6,7,8
968,GP,F,18,U,GT3,T,4,4,teacher,teacher,reputation,mother,1,3,0,no,yes,no,no,yes,no,yes,yes,4,4,3,1,1,1,2.0,11,12,12
969,GP,M,15,U,GT3,T,4,4,services,teacher,home,mother,2,2,0,yes,no,no,yes,yes,yes,yes,yes,5,4,3,1,1,5,6.0,17,17,17
970,MS,F,16,R,LE3,T,2,2,other,other,other,father,3,3,2,no,no,no,yes,yes,yes,no,yes,5,4,4,3,3,3,4.0,10,10,11
971,GP,M,15,U,GT3,T,4,1,teacher,other,reputation,mother,1,3,0,yes,yes,no,no,yes,yes,yes,no,5,1,3,1,1,5,9.0,12,12,13
972,MS,F,17,U,GT3,T,4,2,health,services,course,father,2,2,0,no,yes,no,yes,yes,yes,yes,no,5,2,2,1,2,5,4.0,14,17,17
973,GP,F,17,U,LE3,T,1,3,at_home,other,course,father,1,1,1,no,no,no,no,yes,yes,yes,yes,4,4,3,2,3,2,6.0,8,9,10
974,MS,F,18,R,LE3,T,4,4,services,services,other,mother,2,3,0,no,no,no,yes,yes,no,yes,no,5,4,3,1,1,4,14.0,8,6,8
975,GP,F,17,R,GT3,T,2,2,other,services,reputation,mother,2,2,0,yes,no,no,no,yes,yes,yes,no,5,2,2,2,5,5,1.0,14,13,13
976,GP,M,15,U,GT3,T,3,2,at_home,services,home,mother,2,1,0,yes,yes,no,yes,no,yes,yes,no,4,3,2,2,3,3,11.0,12,12,13
977,GP,F,16,U,LE3,T,2,2,other,other,course,father,1,2,0,no,yes,no,no,yes,yes,yes,no,2,5,2,2,2,5,1.0,14,17,15
978,GP,F,16,U,GT3,T,3,2,other,services,course,mother,1,2,0,yes,no,no,no,yes,yes,yes,no,3,2,5,1,3,5,4.0,11,12,12
979,MS,F,16,U,GT3,T,4,4,teacher,health,course,father,1,1,0,no,yes,no,yes,yes,yes,yes,no,4,4,4,4,2,5,3.0,10,10,10
980,MS,F,18,R,LE3,T,2,1,services,other,course,mother,2,1,1,no,yes,no,yes,yes,no,yes,no,3,3,3,2,4,2,1.0,9,9,8
981,GP,M,18,U,GT3,T,4,4,services,health,reputation,mother,1,2,0,yes,yes,no,yes,yes,yes,yes,yes,4,5,5,1,3,2,4.0,10,11,12
982,GP,M,16,U,LE3,T,4,3,at_home,other,other,father,1,2,1,yes,yes,no,yes,yes,yes,yes,no,4,3,2,1,1,3,17.0,8,10,10
983,GP,M,17,U,GT3,T,0,1,at_home,other,home,mother,1,2,0,yes,yes,no,yes,yes,yes,yes,no,3,3,4,4,1,5,0.0,9,10,11
984,GP,M,15,U,GT3,T,4,3,other,services,home,mother,1,2,0,yes,yes,no,yes,yes,yes,yes,yes,4,2,4,2,3,4,13.0,16,16,16
985,MS,F,15,U,GT3,T,4,3,services,services,home,mother,1,2,0,no,yes,no,no,yes,yes,yes,yes,4,1,3,1,4,5,4.0,13,13,13
986,GP,M,15,U,LE3,T,4,4,health,teacher,home,mother,1,2,0,yes,yes,no,yes,yes,yes,yes,no,5,2,5,1,2,2,3.0,8,8,9
987,MS,M,15,R,GT3,T,4,4,other,other,course,father,4,1,0,yes,no,no,yes,yes,yes,yes,no,5,4,3,1,4,4,2.0,17,18,17
988,GP,M,17,R,GT3,T,3,2,services,services,course,mother,2,1,0,yes,no,no,no,no,yes,yes,yes,3,4,4,2,4,3,1.0,10,11,11
989,GP,M,18,U,GT3,T,3,2,services,at_home,reputation,mother,1,3,0,yes,yes,no,yes,yes,yes,yes,no,5,3,2,1,2,4,2.0,17,17,17
990,GP,F,18,U,LE3,A,3,2,services,at_home,course,mother,1,1,0,no,no,no,no,yes,yes,yes,yes,4,4,4,3,4,4,14.0,15,16,17
991,GP,M,19,U,LE3,T,2,2,at_home,at_home,other,other,1,1,3,yes,no,no,no,yes,yes,no,yes,5,2,2,2,2,4,1.0,8,10,9
992,MS,F,18,R,GT3,T,3,4,other,other,course,other,2,1,0,no,yes,no,no,yes,yes,yes,yes,4,3,2,1,1,1,2.0,11,10,10
993,GP,F,15,U,GT3,T,4,3,teacher,other,course,mother,1,2,0,no,yes,no,no,no,yes,yes,no,4,4,2,1,2,2,2.0,13,14,15
994,MS,F,15,U,LE3,T,3,3,other,health,home,mother,2,2,0,no,yes,no,yes,yes,yes,yes,no,5,5,3,3,3,3,5.0,9,9,10
995,GP,M,16,U,GT3,T,1,2,other,other,home,mother,1,4,0,yes,no,no,no,yes,yes,yes,no,3,3,5,1,1,4,0.0,10,10,11
996,GP,F,16,R,GT3,T,1,0,at_home,other,course,mother,3,1,0,no,no,yes,yes,yes,no,yes,no,4,4,4,1,5,4,0.0,12,11,11
997,GP,F,17,U,GT3,T,1,1,at_home,services,reputation,father,1,1,0,no,yes,no,yes,yes,yes,no,yes,5,2,3,3,3,5,14.0,10,11,12
998,GP,F,16,U,GT3,T,4,4,health,other,course,mother,2,2,0,no,yes,no,no,yes,yes,yes,no,4,2,2,1,2,4,11.0,11,11,12
999,MS,F,16,R,LE3,T,1,1,other,other,home,mother,1,1,0,no,no,no,yes,yes,yes,yes,no,4,5,2,1,1,5,4.0,11,9,10
1000,GP,M,17,U,GT3,T,3,1,teacher,other,other,father,1,2,0,yes,no,no,yes,no,yes,yes,no,4,4,3,1,2,2,2.0,12,12,13
1001,GP,F,17,U,GT3,T,4,4,services,teacher,home,mother,1,3,0,no,yes,no,no,yes,yes,yes,no,4,4,3,1,1,5,6.0,11,11,10
1002,GP,M,17,U,LE3,A,4,2,services,services,course,mother,1,3,0,yes,yes,no,no,yes,no,yes,yes,3,5,1,2,2,3,14.0,12,12,14
1003,GP,F,16,R,LE3,T,2,2,services,other,reputation,father,2,2,0,no,yes,no,yes,yes,yes,yes,no,5,4,4,2,2,5,1.0,15,14,15
1004,MS,F,15,R,LE3,A,2,2,other,other,course,mother,1,2,0,no,no,no,no,yes,yes,no,no,5,3,3,4,1,4,4.0,8,8,8
1005,GP,M,19,U,GT3,T,3,3,services,other,course,mother,1,2,0,yes,no,no,yes,yes,no,yes,yes,3,4,3,1,3,5,4.0,15,15,17
1006,GP,M,18,U,GT3,T,1,1,other,other,course,mother,2,2,0,yes,no,no,yes,no,yes,yes,yes,4,5,5,2,3,2,2.0,18,18,18
1007,GP,M,16,U,GT3,T,4,3,other,services,reputation,father,1,3,0,yes,no,no,no,no,yes,yes,no,3,3,5,1,1,5,8.0,11,12,12
1008,GP,F,17,U,GT3,A,3,2,other,other,other,mother,1,2,0,yes,yes,no,no,yes,yes,yes,yes,4,3,3,4,2,4,0.0,10,9,10
1009,GP,M,17,U,LE3,T,2,1,services,other,reputation,mother,1,2,0,yes,yes,no,yes,yes,yes,yes,yes,4,3,3,1,2,1,0.0,8,10,9
1010,GP,M,17,U,LE3,A,4,2,health,services,course,mother,1,1,0,yes,yes,no,yes,yes,yes,yes,no,4,1,4,1,5,3,4.0,11,15,15
1011,GP,F,17,U,LE3,T,1,1,other,at_home,other,mother,2,3,0,no,yes,no,no,yes,yes,no,no,3,2,5,1,4,5,0.0,13,13,14
1012,GP,M,18,U,LE3,T,4,3,services,at_home,course,mother,2,2,0,yes,yes,no,no,yes,yes,yes,yes,5,3,2,3,2,5,0.0,10,9,10
1013,GP,M,17,U,LE3,T,4,4,teacher,other,course,mother,1,1,0,yes,yes,no,no,yes,yes,yes,no,4,5,3,2,1,5,2.0,8,10,11
1014,GP,M,16,U,LE3,A,1,1,other,at_home,home,father,1,2,1,yes,no,no,no,yes,yes,yes,no,2,5,4,2,3,4,4.0,12,15,15
1015,MS,F,17,U,GT3,T,1,1,at_home,other,reputation,mother,1,2,1,no,yes,no,no,yes,yes,no,yes,4,2,4,1,2,5,17.0,9,10,10
1016,GP,M,17,U,GT3,T,4,4,other,other,reputation,father,1,1,0,yes,yes,yes,no,yes,yes,yes,yes,2,2,5,1,2,4,6.0,11,12,12
1017,MS,M,17,U,GT3,T,3,3,other,services,other,mother,3,2,0,yes,no,no,no,yes,yes,no,no,5,4,4,1,3,4,2.0,10,9,10
1018,MS,M,15,R,GT3,T,2,1,at_home,other,other,mother,2,3,0,yes,yes,no,yes,yes,yes,yes,no,5,2,1,1,3,4,0.0,11,10,11
1019,GP,F,16,U,GT3,T,4,4,health,teacher,reputation,mother,3,2,0,no,no,yes,yes,no,yes,no,no,1,4,5,1,2,3,7.0,11,9,11
1020,MS,F,15,R,GT3,T,2,2,other,other,course,mother,2,2,1,no,yes,no,no,yes,yes,yes,yes,3,4,3,1,4,2,3.0,7,9,8
1021,MS,F,18,R,GT3,T,2,1,other,services,course,mother,1,2,0,yes,yes,no,yes,yes,yes,yes,yes,4,1,1,1,3,5,9.0,14,17,15
1022,MS,M,18,R,GT3,T,2,2,services,other,course,other,2,4,0,yes,no,no,yes,no,yes,yes,no,5,5,3,2,1,3,2.0,11,10,11
1023,GP,F,17,U,LE3,A,2,2,other,other,reputation,mother,3,2,0,no,yes,no,yes,yes,yes,yes,no,5,3,1,1,1,1,2.0,14,16,15
1024,GP,M,17,U,GT3,T,1,1,at_home,other,course,mother,1,2,0,yes,no,no,yes,yes,yes,yes,yes,4,2,5,3,1,5,1.0,17,18,19
1025,GP,F,16,U,GT3,A,4,3,teacher,other,home,father,3,1,0,no,no,no,yes,yes,yes,yes,yes,5,2,3,1,1,5,2.0,9,11,10
1026,GP,F,15,U,GT3,T,2,3,services,other,course,father,2,1,0,no,yes,no,no,yes,yes,yes,yes,4,5,5,1,1,1,4.0,12,13,14
1027,GP,M,16,R,LE3,T,1,1,other,other,reputation,mother,1,1,0,yes,yes,yes,no,yes,yes,yes,no,4,2,3,1,1,5,3.0,12,12,12
1028,GP,M,15,U,GT3,T,1,1,other,services,home,mother,2,1,0,yes,yes,no,yes,yes,yes,yes,no,4,3,1,1,3,5,1.0,12,9,10
1029,GP,F,18,U,GT3,T,4,4,services,services,course,mother,1,3,0,no,yes,no,no,yes,yes,no,yes,4,4,3,1,2,1,1.0,13,13,10
1030,GP,F,18,R,GT3,T,3,3,other,other,course,father,2,1,1,no,no,yes,no,yes,yes,yes,yes,3,3,4,1,3,4,1.0,10,11,11
1031,MS,F,17,R,GT3,T,4,4,health,health,course,mother,1,2,0,no,no,no,no,yes,yes,yes,no,4,2,3,1,4,2,0.0,10,12,12
1032,MS,M,16,R,GT3,T,4,4,teacher,teacher,course,father,1,2,0,yes,yes,no,yes,yes,yes,no,no,4,4,3,2,1,4,3.0,10,10,10
1033,GP,F,17,U,LE3,T,1,3,at_home,services,reputation,mother,1,1,0,no,no,no,yes,yes,yes,yes,yes,4,2,5,1,4,5,3.0,17,18,17
1034,GP,F,15,R,GT3,T,2,2,other,health,course,mother,2,1,0,yes,no,no,yes,yes,yes,yes,yes,2,3,3,3,1,3,1.0,11,9,10
1035,GP,F,15,U,LE3,T,1,1,at_home,other,course,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,4,4,3,2,1,2,9.0,10,10,10
1036,MS,F,19,R,GT3,T,3,2,other,other,course,other,2,1,1,no,yes,no,no,yes,yes,yes,yes,4,3,5,1,1,3,10.0,7,6,7
1037,GP,M,18,U,GT3,A,3,2,other,services,course,mother,2,3,0,yes,yes,no,no,yes,yes,no,yes,4,3,2,1,5,5,1.0,13,14,15
1038,GP,F,19,U,LE3,A,2,2,services,other,reputation,mother,1,3,0,no,yes,no,no,yes,yes,yes,no,3,2,3,5,2,4,4.0,14,13,13
1039,GP,M,18,U,LE3,T,4,4,health,other,home,mother,3,2,0,yes,yes,no,yes,yes,yes,yes,no,2,1,3,1,2,5,3.0,10,9,10
1040,MS,F,19,R,LE3,A,1,2,other,other,course,mother,1,3,1,no,yes,no,no,no,yes,no,yes,4,4,4,2,2,5,3.0,10,9,12
1041,GP,F,15,U,GT3,T,2,2,services,other,course,mother,2,1,0,no,no,no,no,no,yes,yes,no,4,4,5,1,3,5,0.0,14,14,15
1042,GP,M,17,R,LE3,T,1,1,at_home,other,reputation,mother,1,3,0,yes,yes,yes,yes,yes,yes,no,yes,4,2,3,1,2,2,5.0,12,12,13
1043,GP,F,18,U,LE3,T,1,1,at_home,other,course,father,2,1,1,no,yes,no,yes,yes,no,yes,no,4,3,4,2,5,3,1.0,8,8,0
1044,MS,F,17,U,GT3,T,2,2,other,other,course,mother,1,1,0,no,no,no,no,no,yes,yes,yes,4,4,1,1,1,4,2.0,13,13,13
1045,GP,F,18,U,GT3,T,4,4,other,other,course,mother,2,4,0,no,no,yes,no,yes,yes,yes,yes,3,3,3,1,3,5,1.0,13,11,11
1046,MS,F,18,U,GT3,T,1,3,at_home,other,course,mother,2,3,0,no,yes,no,yes,yes,yes,yes,no,3,2,3,3,1,5,1.0,11,9,0
1047,GP,M,15,U,GT3,T,2,2,services,at_home,reputation,mother,1,1,0,yes,yes,no,yes,yes,yes,yes,no,4,1,4,2,2,5,1.0,12,9,10
1048,GP,M,17,U,LE3,T,4,4,teacher,other,course,mother,2,2,0,yes,no,no,no,yes,yes,yes,no,3,3,4,1,3,3,6.0,11,13,13
1049,GP,M,17,U,GT3,T,3,3,services,other,reputation,mother,1,4,0,yes,no,yes,yes,yes,yes,no,no,5,2,4,1,3,3,1.0,12,12,13
1050,GP,M,17,R,GT3,T,1,1,other,at_home,reputation,mother,1,2,0,yes,no,no,no,yes,yes,yes,yes,5,2,4,1,1,4,13.0,14,13,13
1051,GP,F,16,U,GT3,T,4,1,teacher,services,home,mother,2,2,0,no,yes,no,no,yes,yes,no,no,2,3,4,1,2,1,3.0,13,13,13
1052,GP,F,18,U,LE3,T,4,3,other,services,reputation,mother,1,3,2,no,yes,no,no,no,yes,yes,yes,4,3,4,1,3,4,5.0,11,11,12
1053,MS,F,18,R,GT3,A,4,4,teacher,services,course,mother,1,1,1,no,no,no,no,yes,no,yes,no,4,2,3,1,3,2,11.0,8,9,9
1054,GP,M,15,U,GT3,T,1,1,at_home,other,reputation,mother,2,3,0,yes,yes,no,yes,yes,yes,yes,no,5,3,3,1,4,5,5.0,9,10,10
1055,MS,F,19,R,GT3,T,3,3,at_home,services,course,mother,2,2,0,no,yes,no,no,no,yes,yes,no,5,1,2,1,1,3,5.0,7,8,7
1056,GP,F,18,U,LE3,T,2,1,other,services,course,mother,1,1,0,no,yes,no,no,yes,yes,yes,no,3,4,3,1,4,5,4.0,12,12,13
1057,MS,F,19,R,GT3,A,3,1,services,other,reputation,other,2,2,0,no,yes,no,yes,yes,yes,no,no,3,3,4,5,2,2,3.0,10,10,10
1058,MS,F,19,R,GT3,T,3,2,services,services,home,other,1,3,3,no,no,no,yes,yes,no,yes,no,4,2,3,1,1,5,2.0,9,0,0
1059,MS,F,17,U,LE3,T,2,1,services,other,course,mother,1,1,0,no,no,no,yes,no,no,yes,yes,5,4,3,1,4,5,6.0,9,8,10
1060,GP,M,18,R,LE3,T,4,4,services,other,course,mother,2,1,0,yes,yes,no,yes,yes,yes,no,yes,4,2,4,1,4,3,1.0,10,8,8
1061,MS,F,17,R,LE3,A,3,3,services,other,reputation,mother,2,3,0,no,yes,no,no,yes,yes,no,no,2,2,3,1,3,1,3.0,14,12,12
1062,GP,M,17,U,GT3,T,1,1,other,other,reputation,father,1,2,0,yes,no,no,no,yes,no,no,yes,5,3,2,2,1,2,2.0,8,10,9
1063,GP,M,18,U,LE3,A,2,1,other,other,course,mother,2,1,1,yes,no,no,no,yes,yes,no,yes,5,3,2,2,2,3,0.0,9,9,10
1064,MS,M,16,R,LE3,T,3,3,services,other,course,mother,3,1,1,yes,no,no,no,no,yes,yes,yes,5,4,3,1,4,5,1.0,10,8,9
1065,MS,F,16,R,GT3,T,1,1,at_home,services,home,mother,1,2,0,no,yes,no,no,yes,yes,no,yes,4,3,3,4,2,4,3.0,9,8,9
1066,GP,M,18,U,LE3,T,2,1,services,at_home,home,mother,1,2,0,yes,yes,no,no,yes,yes,yes,yes,3,2,2,1,1,4,3.0,11,10,11
1067,MS,F,20,U,GT3,T,4,3,health,services,course,other,1,4,2,no,yes,no,yes,yes,no,yes,yes,4,1,5,3,5,1,3.0,8,8,8
1068,GP,M,16,U,GT3,T,4,4,other,health,course,mother,1,1,1,yes,yes,no,yes,yes,yes,yes,no,4,3,2,1,2,5,0.0,9,11,11
1069,GP,M,16,U,GT3,T,4,2,health,services,course,mother,2,1,0,yes,no,no,no,yes,yes,no,no,4,5,2,1,3,5,6.0,9,9,9
1070,GP,F,16,U,GT3,T,4,3,teacher,services,reputation,father,1,1,0,no,no,no,no,yes,yes,yes,no,5,2,3,4,1,5,6.0,11,10,11
1071,GP,M,18,U,LE3,A,3,2,services,other,home,mother,3,2,1,yes,yes,yes,yes,no,yes,yes,no,3,5,3,1,1,5,1.0,9,11,11
1072,GP,M,15,U,GT3,T,3,4,teacher,services,home,mother,1,2,0,yes,yes,no,no,yes,yes,yes,no,4,4,4,1,2,1,2.0,9,10,11
1073,GP,M,17,R,GT3,T,3,4,other,health,course,father,1,3,0,yes,no,no,no,yes,no,yes,no,5,3,3,5,1,3,0.0,9,8,10
1074,GP,F,18,U,GT3,T,3,2,other,other,course,mother,2,1,0,no,yes,no,yes,yes,yes,yes,yes,5,3,3,1,1,4,5.0,12,10,11
1075,GP,F,16,U,GT3,T,4,4,other,teacher,course,mother,2,1,0,yes,yes,no,no,yes,yes,yes,no,5,1,5,1,5,5,10.0,10,11,11
1076,GP,F,18,R,GT3,T,4,2,health,other,reputation,father,1,1,0,no,yes,yes,no,yes,yes,no,yes,5,4,5,1,4,5,1.0,13,13,13
1077,MS,M,16,U,GT3,A,2,1,other,other,course,mother,1,1,1,yes,yes,no,yes,yes,yes,yes,yes,4,5,3,1,3,5,1.0,8,10,11
1078,GP,F,17,U,LE3,T,1,2,services,other,course,mother,3,2,0,no,yes,no,yes,yes,yes,yes,no,5,3,4,1,1,5,9.0,13,13,14
1079,MS,F,16,R,LE3,T,3,4,services,other,course,father,3,4,0,yes,no,no,yes,yes,yes,no,yes,5,2,4,1,3,5,4.0,17,16,16
1080,MS,F,17,U,GT3,T,2,1,at_home,other,other,mother,1,1,0,no,no,no,no,no,yes,yes,no,1,4,3,1,3,3,1.0,10,11,11
1081,GP,F,18,R,LE3,T,1,1,other,other,course,mother,3,3,2,no,no,no,yes,yes,no,yes,yes,3,3,4,1,4,5,3.0,8,7,0
1082,GP,F,18,U,LE3,T,4,4,teacher,teacher,other,mother,1,1,0,no,no,no,no,yes,yes,yes,yes,5,4,5,3,5,3,0.0,11,12,12
1083,GP,M,18,U,GT3,T,4,4,teacher,health,reputation,mother,1,1,2,yes,no,no,yes,yes,no,yes,yes,5,3,2,1,5,1,4.0,7,8,8
1084,GP,M,18,U,GT3,T,4,2,services,services,course,mother,1,2,0,yes,yes,no,yes,no,no,yes,yes,4,3,3,1,3,5,5.0,8,10,10
1085,GP,M,17,U,GT3,T,4,2,services,other,home,father,1,1,0,yes,no,no,yes,yes,yes,yes,no,4,3,3,2,4,5,0.0,12,12,12
1086,GP,F,16,U,LE3,A,4,4,teacher,teacher,reputation,mother,2,2,0,no,yes,no,no,yes,yes,yes,yes,5,4,5,2,1,1,9.0,11,9,11
1087,MS,M,18,U,GT3,T,4,3,teacher,services,course,mother,2,2,0,yes,yes,no,yes,yes,yes,yes,no,4,3,1,1,3,4,1.0,12,13,14
1088,MS,F,15,R,LE3,T,4,3,other,other,course,mother,1,2,0,no,yes,no,yes,yes,yes,yes,no,3,4,2,1,3,5,5.0,14,14,15
1089,GP,M,15,R,GT3,T,3,3,services,services,home,father,3,2,0,yes,yes,no,yes,yes,yes,no,no,4,3,3,3,2,5,4.0,15,15,16
1090,GP,F,16,R,LE3,T,3,2,services,other,reputation,father,1,2,0,no,no,no,no,yes,yes,no,no,4,3,2,1,1,3,2.0,12,10,11
1091,GP,M,18,U,GT3,T,2,1,services,other,course,mother,1,2,0,yes,yes,no,no,yes,yes,yes,no,5,4,4,1,4,5,2.0,8,8,7
1092,GP,F,18,U,LE3,T,3,2,other,other,home,mother,1,1,0,no,yes,no,yes,yes,yes,yes,no,5,2,3,1,1,4,1.0,10,9,11
1093,GP,M,17,U,LE3,A,4,4,teacher,services,course,mother,1,4,1,yes,no,no,yes,yes,yes,yes,no,4,2,5,1,1,4,1.0,11,11,12
1094,MS,M,19,U,GT3,T,3,4,other,teacher,course,other,1,2,3,yes,yes,no,no,yes,no,no,no,4,4,3,1,1,2,8.0,8,9,11
1095,GP,M,15,U,GT3,T,3,1,other,at_home,course,mother,1,2,0,yes,yes,no,yes,yes,yes,yes,no,2,3,3,1,1,2,4.0,10,9,11
1096,MS,F,16,U,GT3,T,4,4,services,services,course,mother,1,1,0,no,no,no,no,yes,yes,yes,yes,5,3,3,1,1,3,0.0,11,9,0
1097,GP,M,17,U,LE3,A,2,1,other,services,course,father,1,3,0,yes,yes,no,yes,yes,yes,yes,no,2,3,3,2,2,1,6.0,17,18,19
1098,GP,M,17,U,GT3,T,4,4,teacher,services,course,father,2,2,0,yes,yes,no,yes,yes,yes,yes,no,5,4,5,1,2,5,2.0,12,9,10
1099,MS,F,17,U,GT3,T,2,2,other,other,course,mother,2,2,0,no,no,yes,yes,yes,yes,no,no,5,4,5,1,2,3,1.0,10,11,12
1100,GP,M,18,U,LE3,T,4,4,health,teacher,reputation,mother,1,1,0,yes,yes,no,no,yes,yes,yes,yes,4,4,4,4,2,3,9.0,11,11,11
1101,GP,M,15,U,LE3,T,4,1,health,other,course,mother,1,2,0,yes,no,no,yes,yes,yes,yes,yes,4,4,3,1,1,5,6.0,8,7,8
1102,GP,F,17,R,LE3,T,3,2,services,other,course,mother,2,2,0,no,yes,no,no,yes,yes,no,yes,5,4,3,2,1,1,5.0,13,14,15
1103,GP,F,15,R,GT3,T,2,2,other,services,course,mother,2,2,0,yes,yes,no,yes,yes,yes,yes,no,3,3,2,3,4,5,3.0,10,11,11
1104,MS,M,16,U,LE3,A,2,2,services,other,reputation,mother,1,2,0,yes,yes,yes,yes,yes,yes,yes,yes,1,4,2,1,4,5,2.0,9,10,11
1105,GP,M,17,R,LE3,A,1,1,services,services,course,mother,2,2,0,yes,no,no,yes,yes,yes,no,yes,3,4,4,1,3,5,12.0,12,13,14
1106,GP,F,17,U,GT3,T,3,1,other,services,course,mother,1,2,0,no,yes,no,yes,yes,yes,yes,yes,4,1,3,3,2,5,0.0,12,12,13
1107,GP,F,16,U,LE3,A,3,3,services,services,home,mother,1,1,0,no,no,no,no,yes,yes,yes,no,5,4,4,1,3,5,17.0,11,13,14
1108,GP,F,18,U,GT3,T,4,2,at_home,other,course,mother,1,2,1,yes,no,no,no,no,no,yes,yes,5,5,5,1,1,3,1.0,9,12,12
1109,GP,F,17,U,GT3,T,2,1,at_home,services,course,mother,1,1,0,yes,yes,no,no,yes,yes,yes,no,4,4,2,1,1,3,17.0,11,9,11
1110,MS,F,16,R,GT3,T,3,3,other,other,course,father,2,2,0,no,no,no,no,yes,yes,no,yes,3,3,3,2,1,4,0.0,10,11,12
1111,MS,F,17,U,GT3,T,3,1,services,other,reputation,mother,2,4,0,no,yes,no,no,yes,no,yes,yes,5,4,1,1,1,3,0.0,6,11,9
1112,GP,M,16,U,LE3,T,3,2,other,other,course,father,2,1,0,yes,no,no,no,yes,yes,yes,yes,4,4,2,1,2,3,8.0,12,13,14
1113,GP,F,17,R,GT3,T,2,1,other,other,home,mother,2,1,0,no,no,no,no,no,yes,yes,yes,5,5,2,1,4,2,0.0,11,12,12
1114,MS,M,15,R,LE3,T,2,1,other,services,other,mother,2,4,0,yes,yes,yes,no,yes,yes,yes,no,4,3,4,4,1,1,1.0,10,10,9
1115,MS,M,17,R,GT3,A,4,4,teacher,teacher,other,mother,2,4,1,yes,yes,no,no,yes,no,no,yes,3,3,4,1,2,5,6.0,4,0,0
1116,MS,M,17,U,GT3,T,4,3,teacher,other,home,father,1,2,0,yes,no,no,yes,yes,yes,no,no,5,2,4,5,2,5,4.0,10,11,11
1117,GP,M,17,R,GT3,T,4,3,teacher,services,reputation,mother,1,2,0,yes,yes,no,no,yes,yes,no,no,4,1,4,1,2,5,3.0,11,12,12
1118,GP,F,18,U,LE3,T,4,4,health,services,reputation,mother,1,2,0,no,no,no,yes,yes,yes,yes,yes,4,5,3,1,1,3,1.0,14,15,16
1119,MS,F,19,R,GT3,T,3,4,services,other,other,other,3,2,2,no,no,no,yes,yes,no,yes,no,4,4,3,1,1,5,0.0,9,10,11
1120,MS,M,18,R,LE3,T,4,4,health,other,other,mother,3,3,0,yes,yes,no,yes,yes,yes,no,no,5,3,2,1,2,4,1.0,9,11,11
1121,GP,F,17,R,GT3,T,4,4,other,teacher,other,mother,1,2,0,no,no,no,yes,yes,yes,no,no,5,4,1,1,1,2,1.0,12,12,12
1122,GP,F,15,U,GT3,T,2,2,other,other,home,father,2,1,0,no,no,no,yes,yes,yes,yes,no,4,4,3,1,1,1,3.0,14,15,16
1123,GP,F,16,U,GT3,T,1,1,at_home,services,reputation,mother,1,2,0,no,yes,no,no,no,yes,yes,no,5,5,5,3,5,4,3.0,14,15,17
1124,MS,F,16,R,GT3,T,2,2,other,other,course,mother,3,3,1,no,yes,yes,yes,yes,yes,yes,no,4,3,4,1,3,5,2.0,11,12,13
1125,GP,M,15,U,LE3,T,1,1,other,at_home,home,mother,1,1,0,yes,yes,no,yes,yes,yes,yes,yes,4,3,3,1,1,3,4.0,10,10,16
1126,GP,M,17,U,LE3,T,2,3,services,at_home,course,mother,2,1,1,yes,no,no,yes,yes,yes,yes,no,4,4,3,1,1,5,3.0,9,11,10
